FG.name,Ligand,Cluster,AA.property,Atom.property,Size,Size.scaled,Reuse.Atom,Reuse.Residue,Reuse.All,Reuse.pvalue
N-acetyl-D-glucosamine(01),CBS,cluster1,"[0.0, 0.0, 0.0, 0.0273972602739726, 0.0319634703196347, 0.0273972602739726, 0.1004566210045662, 0.1689497716894977, 0.3013698630136986, 0.0410958904109589, 0.0, 0.0410958904109589, 0.0091324200913242, 0.0, 0.0136986301369863, 0.0776255707762557, 0.0410958904109589, 0.0319634703196347, 0.0867579908675799, 0.0]","[0.08796296296296297, 0.05092592592592592, 0.09722222222222222, 0.17592592592592593, 0.4537037037037037, 0.13425925925925927, 0.0]",21.9,0.541149707,NA,NA,NA,NA
Nicotinamide,NAP,cluster3,"[0.001187413417771621, 0.001187413417771621, 0.04314268751236889, 0.05719374628933307, 0.05660003958044726, 0.040372056204235104, 0.07302592519295469, 0.1498119928755195, 0.052246190381951316, 0.06431822679596279, 0.008509796160696616, 0.022758757173956066, 0.06451612903225806, 0.03680981595092025, 0.034434989115377006, 0.05442311498119929, 0.05580843063526618, 0.07975460122699386, 0.04551751434791213, 0.05838115970710469]","[0.14320685434516525, 0.07853937168502652, 0.11362709098327213, 0.27539779681762544, 0.2647898816809465, 0.12443900448796409, 0.0]",17.98220641,0.434197952,0.759818951,0.453912733,0.738042417,7.38E-06
Nicotinamide,NMN,cluster3,"[0.0, 0.0, 0.06, 0.02666666666666667, 0.04, 0.013333333333333334, 0.1, 0.17333333333333334, 0.3333333333333333, 0.02, 0.0, 0.0, 0.04, 0.02, 0.013333333333333334, 0.08, 0.02666666666666667, 0.02, 0.006666666666666667, 0.02666666666666667]","[0.08666666666666667, 0.06, 0.06, 0.2, 0.5133333333333333, 0.08, 0.0]",13.63636364,0.315560894,0.759818951,0.453912733,0.738042417,7.38E-06
Nicotinamide-ribose-diphosphate,NAD,cluster2,"[0.0, 0.0, 0.03754867420730577, 0.058316335991099574, 0.05479325050992027, 0.041535323567587615, 0.08019655108473947, 0.11190432041535324, 0.03986649360281847, 0.080474689412201, 0.007324309289820137, 0.02827739662525496, 0.0665677730391248, 0.037826812534767294, 0.032727609864639344, 0.04172074911922863, 0.05915075097348415, 0.06832931577971445, 0.08121639161876507, 0.07222325236417579]","[0.1397940074906367, 0.07996254681647941, 0.1299625468164794, 0.2818352059925094, 0.24176029962546816, 0.12668539325842695, 0.0]",28.01558442,0.708098901,NA,NA,NA,NA
Nitrite ions,NPO,cluster2,"[0.0, 0.0, 0.009950248756218905, 0.009950248756218905, 0.06965174129353234, 0.029850746268656716, 0.08955223880597014, 0.10945273631840796, 0.19402985074626866, 0.014925373134328358, 0.0, 0.004975124378109453, 0.01990049751243781, 0.0, 0.04477611940298507, 0.014925373134328358, 0.16417910447761194, 0.014925373134328358, 0.024875621890547265, 0.18407960199004975]","[0.08955223880597014, 0.1044776119402985, 0.13930348258706468, 0.15422885572139303, 0.417910447761194, 0.0945273631840796, 0.0]",11.82352941,0.266072375,NA,NA,NA,NA
Octyl group,BOG,cluster2,"[0.0, 0.0, 0.03745318352059925, 0.08614232209737828, 0.149812734082397, 0.04868913857677903, 0.10861423220973783, 0.18352059925093633, 0.07116104868913857, 0.03745318352059925, 0.003745318352059925, 0.02247191011235955, 0.04119850187265917, 0.02247191011235955, 0.033707865168539325, 0.0149812734082397, 0.033707865168539325, 0.0, 0.0299625468164794, 0.0749063670411985]","[0.09398496240601503, 0.05263157894736842, 0.07518796992481203, 0.3684210526315789, 0.34962406015037595, 0.06015037593984962, 0.0]",14.05263158,0.326924582,NA,NA,NA,NA
Ornithine,SFG,cluster1,"[0.0, 0.0, 0.036065573770491806, 0.03278688524590164, 0.03442622950819672, 0.029508196721311476, 0.08688524590163935, 0.11475409836065574, 0.060655737704918035, 0.10491803278688525, 0.006557377049180328, 0.006557377049180328, 0.02622950819672131, 0.03442622950819672, 0.01639344262295082, 0.12131147540983607, 0.04918032786885246, 0.06885245901639345, 0.12786885245901639, 0.04262295081967213]","[0.15270935960591134, 0.10344827586206896, 0.13957307060755336, 0.22660098522167488, 0.23973727422003285, 0.13793103448275862, 0.0]",13.55555556,0.313354916,NA,NA,NA,NA
Pantoic acid,ACO,cluster5,"[0.0, 0.0, 0.022191400832177532, 0.0970873786407767, 0.07489597780859916, 0.14285714285714285, 0.020804438280166437, 0.02912621359223301, 0.03744798890429958, 0.016643550624133148, 0.004160887656033287, 0.004160887656033287, 0.0319001386962552, 0.011095700416088766, 0.14147018030513175, 0.020804438280166437, 0.006934812760055479, 0.02912621359223301, 0.29403606102635227, 0.015256588072122053]","[0.08333333333333333, 0.04861111111111111, 0.2, 0.4722222222222222, 0.08194444444444444, 0.11388888888888889, 0.0]",7.357142857,0.144144595,NA,NA,NA,NA
Pantothenic acid,CAA,cluster3,"[0.0, 0.0, 0.0391304347826087, 0.017391304347826087, 0.05652173913043478, 0.09130434782608696, 0.13478260869565217, 0.10434782608695652, 0.0391304347826087, 0.021739130434782608, 0.008695652173913044, 0.07391304347826087, 0.017391304347826087, 0.02608695652173913, 0.008695652173913044, 0.008695652173913044, 0.0, 0.08260869565217391, 0.23478260869565218, 0.034782608695652174]","[0.10762331838565023, 0.02242152466367713, 0.13452914798206278, 0.336322869955157, 0.273542600896861, 0.12556053811659193, 0.0]",12.10526316,0.273763418,0.699579006,-0.068431403,0.502595552,0.006416404
Pantothenic acid,PNS,cluster3,"[0.0, 0.0, 0.0, 0.13636363636363635, 0.09090909090909091, 0.045454545454545456, 0.0, 0.18181818181818182, 0.0, 0.13636363636363635, 0.0, 0.0, 0.09090909090909091, 0.045454545454545456, 0.0, 0.045454545454545456, 0.0, 0.0, 0.0, 0.22727272727272727]","[0.09090909090909091, 0.13636363636363635, 0.09090909090909091, 0.3181818181818182, 0.3181818181818182, 0.045454545454545456, 0.0]",4.4,0.063417622,0.699579006,-0.068431403,0.502595552,0.006416404
Para-amino benzoic acid,C2F,cluster2,"[0.0, 0.0, 0.0, 0.11320754716981132, 0.1509433962264151, 0.11320754716981132, 0.03773584905660377, 0.22641509433962265, 0.0, 0.1320754716981132, 0.0, 0.0, 0.0, 0.07547169811320754, 0.018867924528301886, 0.0, 0.1320754716981132, 0.0, 0.0, 0.0]","[0.16981132075471697, 0.05660377358490566, 0.09433962264150944, 0.37735849056603776, 0.20754716981132076, 0.09433962264150944, 0.0]",4.818181818,0.074833557,0.577717435,0.57219364,0.648897791,0.000316205
Para-amino benzoic acid,FOL,cluster2,"[0.0, 0.0, 0.035398230088495575, 0.07079646017699115, 0.11504424778761062, 0.04424778761061947, 0.3185840707964602, 0.22123893805309736, 0.035398230088495575, 0.0, 0.0, 0.017699115044247787, 0.04424778761061947, 0.04424778761061947, 0.008849557522123894, 0.02654867256637168, 0.0, 0.0, 0.0, 0.017699115044247787]","[0.08928571428571429, 0.008928571428571428, 0.008928571428571428, 0.3125, 0.5625, 0.017857142857142856, 0.0]",10.27272727,0.223737064,0.781168595,0.382907499,0.64130535,0.000559603
Para-amino benzoic acid,FON,cluster2,"[0.0, 0.0, 0.0, 0.0, 0.1, 0.05, 0.0, 0.4, 0.125, 0.075, 0.0, 0.0, 0.05, 0.025, 0.0, 0.075, 0.075, 0.0, 0.025, 0.0]","[0.15, 0.075, 0.075, 0.2, 0.425, 0.075, 0.0]",5.714285714,0.099296276,0.815886462,0.672515376,0.781086761,1.14E-05
Para-amino benzoic acid,THG,cluster2,"[0.0, 0.0, 0.0, 0.06086956521739131, 0.017391304347826087, 0.008695652173913044, 0.0, 0.3130434782608696, 0.1826086956521739, 0.10434782608695652, 0.0, 0.008695652173913044, 0.017391304347826087, 0.02608695652173913, 0.017391304347826087, 0.10434782608695652, 0.1391304347826087, 0.0, 0.0, 0.0]","[0.19130434782608696, 0.06086956521739131, 0.13043478260869565, 0.13043478260869565, 0.33043478260869563, 0.1565217391304348, 0.0]",7.666666667,0.152594278,0.711648697,0.598525248,0.705649238,0.000475773
Para-methylamino benzoic acid,MTX,cluster2,"[0.0, 0.0, 0.04020100502512563, 0.11557788944723618, 0.2613065326633166, 0.01507537688442211, 0.18090452261306533, 0.020100502512562814, 0.1306532663316583, 0.0, 0.0, 0.035175879396984924, 0.03015075376884422, 0.010050251256281407, 0.02512562814070352, 0.0, 0.0, 0.0, 0.11055276381909548, 0.02512562814070352]","[0.05583756345177665, 0.015228426395939087, 0.08629441624365482, 0.49238578680203043, 0.28426395939086296, 0.06598984771573604, 0.0]",11.05555556,0.245107475,NA,NA,NA,NA
Pentaphosphate,AP5,cluster3,"[0.0, 0.0, 0.055248618784530384, 0.016574585635359115, 0.016574585635359115, 0.016574585635359115, 0.016574585635359115, 0.0, 0.0055248618784530384, 0.03867403314917127, 0.0, 0.0, 0.022099447513812154, 0.04419889502762431, 0.022099447513812154, 0.1270718232044199, 0.0, 0.13259668508287292, 0.4585635359116022, 0.027624309392265192]","[0.2154696132596685, 0.07734806629834254, 0.23756906077348067, 0.3149171270718232, 0.03314917127071823, 0.12154696132596685, 0.0]",18.1,0.437413597,NA,NA,NA,NA
Phenol,NPO,cluster1,"[0.0, 0.0, 0.015957446808510637, 0.0797872340425532, 0.06382978723404255, 0.031914893617021274, 0.15425531914893617, 0.24468085106382978, 0.1276595744680851, 0.010638297872340425, 0.005319148936170213, 0.03723404255319149, 0.005319148936170213, 0.015957446808510637, 0.02127659574468085, 0.015957446808510637, 0.031914893617021274, 0.0, 0.047872340425531915, 0.09042553191489362]","[0.08064516129032258, 0.03763440860215054, 0.05913978494623656, 0.22043010752688172, 0.532258064516129, 0.06989247311827956, 0.0]",11.05882353,0.245196687,0.912258692,0.673478468,0.867502176,4.22E-08
Phenol,SAL,cluster2,"[0.0, 0.0, 0.013574660633484163, 0.06334841628959276, 0.13122171945701358, 0.058823529411764705, 0.19457013574660634, 0.19004524886877827, 0.11312217194570136, 0.02262443438914027, 0.004524886877828055, 0.058823529411764705, 0.00904977375565611, 0.004524886877828055, 0.02262443438914027, 0.004524886877828055, 0.0, 0.0, 0.05429864253393665, 0.05429864253393665]","[0.05069124423963134, 0.03225806451612903, 0.055299539170506916, 0.2995391705069124, 0.4838709677419355, 0.07834101382488479, 0.0]",15.78571429,0.374235966,0.949868741,0.681005529,0.897012987,4.05E-09
Phenol,STL,cluster1,"[0.0, 0.0, 0.005434782608695652, 0.010869565217391304, 0.14130434782608695, 0.016304347826086956, 0.15217391304347827, 0.11413043478260869, 0.016304347826086956, 0.03804347826086957, 0.005434782608695652, 0.03804347826086957, 0.05434782608695652, 0.016304347826086956, 0.10326086956521739, 0.059782608695652176, 0.06521739130434782, 0.02717391304347826, 0.05434782608695652, 0.08152173913043478]","[0.1043956043956044, 0.0989010989010989, 0.11538461538461539, 0.24175824175824176, 0.3131868131868132, 0.12637362637362637, 0.0]",11.5,0.257240353,0.945678969,0.632436126,0.879841333,1.37E-08
Phenol,TYR,cluster1,"[0.0, 0.0, 0.00997506234413965, 0.05236907730673317, 0.07231920199501247, 0.02493765586034913, 0.08229426433915212, 0.09476309226932668, 0.07231920199501247, 0.04239401496259352, 0.0, 0.022443890274314215, 0.034912718204488775, 0.029925187032418952, 0.1172069825436409, 0.07231920199501247, 0.034912718204488775, 0.012468827930174564, 0.04239401496259352, 0.18204488778054864]","[0.10327455919395466, 0.11083123425692695, 0.14357682619647355, 0.20151133501259447, 0.3249370277078086, 0.11586901763224182, 0.0]",13.36666667,0.308198443,0.930641551,0.557107355,0.861210079,3.25E-08
Phenyl,BEN,cluster2,"[0.0, 0.0, 0.038834951456310676, 0.02912621359223301, 0.07766990291262135, 0.10679611650485436, 0.10679611650485436, 0.019417475728155338, 0.18446601941747573, 0.019417475728155338, 0.038834951456310676, 0.0, 0.06796116504854369, 0.11650485436893204, 0.04854368932038835, 0.019417475728155338, 0.038834951456310676, 0.038834951456310676, 0.0, 0.04854368932038835]","[0.13592233009708737, 0.019417475728155338, 0.0970873786407767, 0.34951456310679613, 0.30097087378640774, 0.0970873786407767, 0.0]",5.421052632,0.091291313,0.637467671,0.201695148,0.625278843,0.015178462
Phenyl,BES,cluster2,"[0.0, 0.0, 0.004347826086956522, 0.02608695652173913, 0.017391304347826087, 0.021739130434782608, 0.14347826086956522, 0.24782608695652175, 0.013043478260869565, 0.013043478260869565, 0.008695652173913044, 0.16956521739130434, 0.030434782608695653, 0.004347826086956522, 0.08695652173913043, 0.05652173913043478, 0.12173913043478261, 0.0, 0.034782608695652174, 0.0]","[0.1261682242990654, 0.0794392523364486, 0.09345794392523364, 0.09345794392523364, 0.3925233644859813, 0.21495327102803738, 0.0]",16.42857143,0.391785308,0.625613758,0.303405691,0.634933265,0.015204504
Phenyl,BEZ,cluster2,"[0.0, 0.0, 0.017467248908296942, 0.08296943231441048, 0.17467248908296942, 0.05240174672489083, 0.19213973799126638, 0.13537117903930132, 0.08733624454148471, 0.013100436681222707, 0.004366812227074236, 0.017467248908296942, 0.017467248908296942, 0.013100436681222707, 0.013100436681222707, 0.039301310043668124, 0.039301310043668124, 0.0, 0.021834061135371178, 0.07860262008733625]","[0.07017543859649122, 0.039473684210526314, 0.04824561403508772, 0.35964912280701755, 0.40350877192982454, 0.07894736842105263, 0.0]",10.40909091,0.227459652,0.803879008,0.550008848,0.789356376,4.65E-05
Phenyl,PHE,cluster1,"[0.0, 0.0, 0.009157509157509158, 0.04395604395604396, 0.08241758241758242, 0.020146520146520148, 0.19230769230769232, 0.14652014652014653, 0.10256410256410256, 0.03296703296703297, 0.005494505494505495, 0.038461538461538464, 0.040293040293040296, 0.02197802197802198, 0.04395604395604396, 0.02564102564102564, 0.06776556776556776, 0.009157509157509158, 0.07692307692307693, 0.040293040293040296]","[0.11524163568773234, 0.05762081784386617, 0.09479553903345725, 0.2174721189591078, 0.41263940520446096, 0.10223048327137546, 0.0]",14.75675676,0.346146479,0.813971471,0.614068301,0.815683016,2.03E-05
Phosphate,13P,cluster2,"[0.0, 0.0, 0.012987012987012988, 0.012987012987012988, 0.006493506493506494, 0.012987012987012988, 0.01948051948051948, 0.032467532467532464, 0.032467532467532464, 0.1038961038961039, 0.0, 0.0, 0.09090909090909091, 0.1038961038961039, 0.045454545454545456, 0.13636363636363635, 0.0, 0.05844155844155844, 0.17532467532467533, 0.15584415584415584]","[0.24025974025974026, 0.13636363636363635, 0.17532467532467533, 0.16883116883116883, 0.15584415584415584, 0.12337662337662338, 0.0]",14,0.325487794,0.746218792,0.637099509,0.769003417,0.000184342
Phosphate,3PG,cluster1,"[0.0, 0.0, 0.01327433628318584, 0.008849557522123894, 0.01327433628318584, 0.022123893805309734, 0.022123893805309734, 0.02654867256637168, 0.008849557522123894, 0.07964601769911504, 0.0, 0.0, 0.02654867256637168, 0.05752212389380531, 0.004424778761061947, 0.061946902654867256, 0.02654867256637168, 0.09292035398230089, 0.37610619469026546, 0.1592920353982301]","[0.19469026548672566, 0.09734513274336283, 0.23008849557522124, 0.21238938053097345, 0.1415929203539823, 0.12389380530973451, 0.0]",11.3,0.251780558,0.812224252,0.703605059,0.794735438,0.00194053
Phosphate,4IP,cluster4,"[0.0, 0.0, 0.0, 0.03636363636363636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01818181818181818, 0.0, 0.0, 0.09090909090909091, 0.01818181818181818, 0.07272727272727272, 0.03636363636363636, 0.09090909090909091, 0.21818181818181817, 0.41818181818181815, 0.0]","[0.18181818181818182, 0.07272727272727272, 0.2545454545454545, 0.3090909090909091, 0.0, 0.18181818181818182, 0.0]",6.875,0.130982588,0.545979801,0.64374176,0.672112736,0.00587205
Phosphate,5GP,cluster2,"[0.0, 0.0, 0.008658008658008658, 0.012987012987012988, 0.01443001443001443, 0.01443001443001443, 0.012987012987012988, 0.15873015873015872, 0.007215007215007215, 0.05772005772005772, 0.002886002886002886, 0.002886002886002886, 0.06204906204906205, 0.025974025974025976, 0.017316017316017316, 0.1038961038961039, 0.025974025974025976, 0.07503607503607504, 0.19480519480519481, 0.20202020202020202]","[0.1919191919191919, 0.11688311688311688, 0.1717171717171717, 0.15728715728715728, 0.2597402597402597, 0.10245310245310245, 0.0]",11.17741935,0.248434232,0.665769629,0.645313331,0.745629929,0.001167518
Phosphate,5RP,cluster1,"[0.0, 0.0, 0.013793103448275862, 0.0, 0.006896551724137931, 0.006896551724137931, 0.006896551724137931, 0.06206896551724138, 0.0, 0.020689655172413793, 0.0, 0.006896551724137931, 0.11724137931034483, 0.04827586206896552, 0.0, 0.013793103448275862, 0.07586206896551724, 0.12413793103448276, 0.2896551724137931, 0.20689655172413793]","[0.2206896551724138, 0.08275862068965517, 0.23448275862068965, 0.21379310344827587, 0.1793103448275862, 0.06896551724137931, 0.0]",11.15384615,0.247790708,0.796654364,0.710671141,0.802486073,0.000281075
Phosphate,A3P,cluster2,"[0.0, 0.0, 0.01694915254237288, 0.0, 0.011299435028248588, 0.005649717514124294, 0.0903954802259887, 0.04519774011299435, 0.0, 0.03389830508474576, 0.0, 0.0, 0.24858757062146894, 0.04519774011299435, 0.02824858757062147, 0.04519774011299435, 0.03954802259887006, 0.096045197740113, 0.07344632768361582, 0.22033898305084745]","[0.2824858757062147, 0.0903954802259887, 0.12994350282485875, 0.1694915254237288, 0.24858757062146894, 0.07909604519774012, 0.0]",8.045454545,0.162934799,0.630787092,0.418910135,0.62256931,0.008033127
Phosphate,ACP,cluster3,"[0.0, 0.0, 0.0, 0.002967359050445104, 0.008902077151335312, 0.01483679525222552, 0.017804154302670624, 0.07418397626112759, 0.011869436201780416, 0.18694362017804153, 0.0, 0.011869436201780416, 0.06231454005934718, 0.020771513353115726, 0.03857566765578635, 0.0712166172106825, 0.07418397626112759, 0.22551928783382788, 0.14540059347181009, 0.032640949554896145]","[0.1373134328358209, 0.11940298507462686, 0.21194029850746268, 0.22388059701492538, 0.0955223880597015, 0.21194029850746268, 0.0]",5.029850746,0.080611902,0.439777487,0.50213594,0.602844272,0.003881451
Phosphate,AMP,cluster2,"[0.0, 0.0, 0.004744958481613286, 0.02332937920126532, 0.025701858442071967, 0.024120205614867538, 0.024120205614867538, 0.039936733886911824, 0.013444049031237644, 0.05298536971134836, 0.002372479240806643, 0.010280743376828785, 0.07394226967180703, 0.03835508105970739, 0.03044681692368525, 0.0826413602214314, 0.07315144325820483, 0.10913404507710557, 0.2147093712930012, 0.15658362989323843]","[0.19379228014325509, 0.11539992041384799, 0.1969757262236371, 0.21528054118583367, 0.15001989653800238, 0.1285316354954238, 0.0]",8.842657343,0.184697619,0.802907597,0.721437419,0.816360261,0.000103991
Phosphate,BG6,cluster1,"[0.0, 0.0, 0.0, 0.006535947712418301, 0.006535947712418301, 0.0, 0.0, 0.1503267973856209, 0.06535947712418301, 0.06535947712418301, 0.0, 0.013071895424836602, 0.10457516339869281, 0.0457516339869281, 0.058823529411764705, 0.032679738562091505, 0.0196078431372549, 0.17647058823529413, 0.1437908496732026, 0.1111111111111111]","[0.17763157894736842, 0.07236842105263158, 0.21052631578947367, 0.17763157894736842, 0.25, 0.1118421052631579, 0.0]",13.90909091,0.323006069,0.69679561,0.605503407,0.73830095,0.001022837
Phosphate,C5P,cluster2,"[0.0, 0.0, 0.006269592476489028, 0.017241379310344827, 0.009404388714733543, 0.01567398119122257, 0.018808777429467086, 0.06896551724137931, 0.017241379310344827, 0.07366771159874608, 0.003134796238244514, 0.0, 0.034482758620689655, 0.04231974921630094, 0.029780564263322883, 0.09717868338557993, 0.02664576802507837, 0.11128526645768025, 0.21786833855799373, 0.21003134796238246]","[0.1786833855799373, 0.11912225705329153, 0.20689655172413793, 0.164576802507837, 0.1974921630094044, 0.13322884012539185, 0.0]",13.57446809,0.313871209,0.720575676,0.671171206,0.774038939,0.001109143
